id,tipo_operacion,fecha,monto_original,moneda_original,tipo_cambio,monto_uyu,monto_usd,total_pesificado,total_dolarizado,area,localidad,descripcion,cliente,proveedor
7caa0d21-a18e-45eb-b8df-23652f050729,GASTO,2024-12-03,1838.08,UYU,39.5600,1838.08,46.46,1838.08,46.46,Jurídica,MERCEDES,Pago servicios - December 2024,,ANTEL
92aa2ab7-8235-4a19-9109-fed6ab14171b,GASTO,2024-12-03,1208.26,UYU,39.5600,1208.26,30.54,1208.26,30.54,Contable,MERCEDES,Pago servicios - December 2024,,Mudanzas Express
e3e275bd-1d3f-4a57-80bb-10fbf66efaca,GASTO,2024-12-03,537.80,USD,39.5600,21275.37,537.80,21275.37,537.80,Contable,MONTEVIDEO,Pago servicios - December 2024,,Mudanzas Express
2ba5f1dc-0669-405c-84f2-b2d4f6c840a5,INGRESO,2024-12-04,2035.04,USD,39.9200,81238.80,2035.04,81238.80,2035.04,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Importadora Sur,
3ceecd13-628a-4a18-b7c3-508f80fbfd08,RETIRO,2024-12-04,31757.00,UYU,39.9200,31757.00,2105.00,115788.60,2900.52,,MERCEDES,Retiro socios - December 2024,,
a4d6009c-0b11-43d6-a0ba-7a028a55b06d,GASTO,2024-12-04,1678.00,USD,39.9200,66985.76,1678.00,66985.76,1678.00,Otros Gastos,MERCEDES,Pago servicios - December 2024,,Contador Pérez
41771024-b064-4f8e-9ea9-5144d8e3ffb6,INGRESO,2024-12-05,2232.69,UYU,40.1300,2232.69,55.64,2232.69,55.64,Jurídica,MONTEVIDEO,Servicio profesional - December 2024,Cooperativa Agraria,
a3cb2680-b832-4321-837a-7968667392dc,RETIRO,2024-12-05,100683.00,UYU,40.1300,100683.00,2331.00,194226.03,4839.92,,MERCEDES,Retiro socios - December 2024,,
a9173689-9e5b-4a87-adba-5d3bfbc21803,GASTO,2024-12-05,1574.48,UYU,40.1300,1574.48,39.23,1574.48,39.23,Otros Gastos,MERCEDES,Pago servicios - December 2024,,ANTEL
c3d435c6-62cb-42fd-806b-49436fad2436,INGRESO,2024-12-05,3360.67,UYU,40.1300,3360.67,83.74,3360.67,83.74,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,Cooperativa Local,
decd697b-fd03-467d-9dbe-a1b29765d14e,GASTO,2024-12-05,1187.31,UYU,40.1300,1187.31,29.59,1187.31,29.59,Recuperación,MONTEVIDEO,Pago servicios - December 2024,,ANTEL
bf7f37c7-1bff-4d6b-a154-1582fc366bab,GASTO,2024-12-06,243.27,UYU,39.5000,243.27,6.16,243.27,6.16,Otros Gastos,MONTEVIDEO,Pago servicios - December 2024,,Vigilancia Privada
e3924b0a-17db-4935-bb00-2d43cc19ac23,DISTRIBUCION,2024-12-06,2320.41,UYU,39.5000,2320.41,58.14,4616.94,116.88,,MERCEDES,Distribución de utilidades,,
f48303a8-b5ca-4283-ab6b-e51e5617e05d,INGRESO,2024-12-06,1452.83,UYU,39.5000,1452.83,36.78,1452.83,36.78,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,Comercio Exterior SRL,
1a0af844-a86b-425a-9272-0ab9c2b7bdca,INGRESO,2024-12-07,2062.25,USD,40.2500,83005.56,2062.25,83005.56,2062.25,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Logística Express,
266e8d28-b35a-4ad4-9a01-6170d3072012,INGRESO,2024-12-07,3239.52,UYU,40.2500,3239.52,80.49,3239.52,80.49,Contable,MERCEDES,Servicio profesional - December 2024,Estudio Contable Sur,
667a2472-76f4-4869-ac7d-7985a953c10d,INGRESO,2024-12-07,1025.00,USD,40.2500,41256.25,1025.00,41256.25,1025.00,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,Ana Martínez,
833f321f-c737-4d74-a24c-f32a6ec392a1,INGRESO,2024-12-07,1659.85,UYU,40.2500,1659.85,41.24,1659.85,41.24,Recuperación,MERCEDES,Servicio profesional - December 2024,Estudio Contable Sur,
528d748f-43bd-40f5-b7b6-1c188460b444,DISTRIBUCION,2024-12-08,1504.03,UYU,39.4100,1504.03,61.44,3925.38,99.60,,MONTEVIDEO,Distribución de utilidades,,
546e9ef2-ce6e-445b-afb8-540508155ba5,INGRESO,2024-12-08,4256.08,UYU,39.4100,4256.08,107.99,4256.08,107.99,Notarial,MERCEDES,Servicio profesional - December 2024,Estudio Jurídico González,
ef3de63f-8d64-410a-b3ce-6682eac5c494,GASTO,2024-12-08,1346.80,UYU,39.4100,1346.80,34.17,1346.80,34.17,Notarial,MERCEDES,Pago servicios - December 2024,,Gráfica Oriental
2146031f-e066-4b9e-907b-5a1e890137d9,GASTO,2024-12-09,426.65,UYU,39.9600,426.65,10.68,426.65,10.68,Otros Gastos,MONTEVIDEO,Pago servicios - December 2024,,Mudanzas Express
5a8262ee-8641-478e-a4c2-f12796cbb5f0,INGRESO,2024-12-09,681.44,UYU,39.9600,681.44,17.05,681.44,17.05,Recuperación,MERCEDES,Servicio profesional - December 2024,Cooperativa Local,
871b7154-34fc-4e97-9f37-1ab007933432,INGRESO,2024-12-09,2648.61,UYU,39.9600,2648.61,66.28,2648.61,66.28,Notarial,MERCEDES,Servicio profesional - December 2024,Servicios Profesionales,
769e7982-2ee0-4cae-b533-593082450384,INGRESO,2024-12-10,1126.34,UYU,39.2700,1126.34,28.68,1126.34,28.68,Contable,MERCEDES,Servicio profesional - December 2024,Consultora Internacional,
769fe7c3-7e39-41ac-9669-8912c0805ec4,RETIRO,2024-12-10,1028.00,USD,39.2700,40369.56,1028.00,80739.12,2056.00,,MONTEVIDEO,Retiro socios - December 2024,,
9c350566-4586-4204-b4e5-a1700d4efe95,INGRESO,2024-12-10,447.61,UYU,39.2700,447.61,11.40,447.61,11.40,Recuperación,MERCEDES,Servicio profesional - December 2024,Comercio Exterior SRL,
d9327932-f0a1-408c-bb37-d4a540e01938,RETIRO,2024-12-10,916.00,USD,39.2700,35971.32,916.00,71942.64,1832.00,,MERCEDES,Retiro socios - December 2024,,
ec1882f6-3da4-468e-841e-4c1dbf472a0f,GASTO,2024-12-10,223.01,USD,39.2700,8757.60,223.01,8757.60,223.01,Notarial,MONTEVIDEO,Pago servicios - December 2024,,Cafetería Central
12c5112f-9c28-482e-8472-a806652067b4,INGRESO,2024-12-11,2222.76,USD,39.4600,87710.11,2222.76,87710.11,2222.76,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,Consultora Internacional,
1fd699ac-3504-4dc4-b04d-ab2ccd24339c,GASTO,2024-12-11,956.39,UYU,39.4600,956.39,24.24,956.39,24.24,Otros Gastos,MERCEDES,Pago servicios - December 2024,,Securitas
77f3dc68-c6fd-4631-a054-51bddd414eac,GASTO,2024-12-11,1749.00,UYU,39.4600,1749.00,44.32,1749.00,44.32,Jurídica,MERCEDES,Pago servicios - December 2024,,Uber Empresarial
dab0b23a-3193-4f4e-ae66-9a672e6482dd,GASTO,2024-12-11,1987.14,UYU,39.4600,1987.14,50.36,1987.14,50.36,Notarial,MONTEVIDEO,Pago servicios - December 2024,,Gráfica Oriental
e63dde1a-ccf0-4ed5-99e2-670bc9befc48,GASTO,2024-12-11,1538.71,UYU,39.4600,1538.71,38.99,1538.71,38.99,Recuperación,MONTEVIDEO,Pago servicios - December 2024,,Papelería Central
8dad2b5d-731b-448a-a512-585c2482ad3a,GASTO,2024-12-12,486.45,UYU,39.3600,486.45,12.36,486.45,12.36,Notarial,MONTEVIDEO,Pago servicios - December 2024,,Hardware & Software SA
920561c2-abc2-4e25-829a-efdf08a696df,INGRESO,2024-12-12,2545.45,UYU,39.3600,2545.45,64.67,2545.45,64.67,Jurídica,MERCEDES,Servicio profesional - December 2024,Comercio Exterior SRL,
b1155273-7143-4a19-b073-6b29a6ea87c9,INGRESO,2024-12-12,2739.33,USD,39.3600,107820.03,2739.33,107820.03,2739.33,Recuperación,MERCEDES,Servicio profesional - December 2024,Empresa ABC,
3720a4d7-7e7f-4003-8e35-5eb8db499d3b,INGRESO,2024-12-13,2185.60,USD,39.8100,87008.74,2185.60,87008.74,2185.60,Jurídica,MERCEDES,Servicio profesional - December 2024,Empresa ABC,
4f4d92a4-d4db-4ce5-984c-c477a25cd284,RETIRO,2024-12-13,75180.00,UYU,39.8100,75180.00,1804.00,146997.24,3692.47,,MERCEDES,Retiro socios - December 2024,,
ba7ce5ec-25df-41be-8b97-5efb5bdc6a37,RETIRO,2024-12-13,90062.00,UYU,39.8100,90062.00,1753.00,159848.93,4015.30,,MERCEDES,Retiro socios - December 2024,,
dd3a5430-0b63-4828-8c8d-1dfdef280b20,INGRESO,2024-12-13,2108.74,USD,39.8100,83948.94,2108.74,83948.94,2108.74,Recuperación,MERCEDES,Servicio profesional - December 2024,Farmacia Nueva,
5b56f8d5-2315-49e2-a870-19ee88c4b28c,INGRESO,2024-12-14,3795.62,UYU,39.3400,3795.62,96.48,3795.62,96.48,Recuperación,MERCEDES,Servicio profesional - December 2024,Ana Martínez,
a06c8e01-3e9b-40de-85f0-6e12c2a1e5c5,GASTO,2024-12-14,436.78,UYU,39.3400,436.78,11.10,436.78,11.10,Jurídica,MONTEVIDEO,Pago servicios - December 2024,,Taxi Company
fb9a641b-2ee1-4af4-b1b4-31ce4454bcbc,INGRESO,2024-12-14,4018.72,UYU,39.3400,4018.72,102.15,4018.72,102.15,Jurídica,MONTEVIDEO,Servicio profesional - December 2024,Distribuidora Central,
17788b6f-f82d-417b-ad93-2724d67c41f2,GASTO,2024-12-15,326.71,UYU,40.2100,326.71,8.13,326.71,8.13,Notarial,MERCEDES,Pago servicios - December 2024,,DGI
68d76f6b-2e61-43d5-afae-7ee4f56146ac,RETIRO,2024-12-15,144710.00,UYU,40.2100,144710.00,3598.86,289420.16,7197.72,,MERCEDES,Retiro socios - December 2024,,
950e2ade-1fac-4154-8e93-453b3356c937,INGRESO,2024-12-15,1783.16,UYU,40.2100,1783.16,44.35,1783.16,44.35,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Carlos Rodríguez,
ca230f53-1b7b-47b0-ae28-e997f4718610,INGRESO,2024-12-15,4026.48,UYU,40.2100,4026.48,100.14,4026.48,100.14,Jurídica,MERCEDES,Servicio profesional - December 2024,Carlos Rodríguez,
66c77de6-7515-4513-ab24-ed1922b423ea,RETIRO,2024-12-16,1554.00,USD,40.0200,62191.08,1554.00,124382.16,3108.00,,MONTEVIDEO,Retiro socios - December 2024,,
7b1a6a3b-6880-49ed-ac75-a71e37baa877,GASTO,2024-12-16,1455.51,UYU,40.0200,1455.51,36.37,1455.51,36.37,Contable,MERCEDES,Pago servicios - December 2024,,Restaurant Ejecutivo
ab94130d-4cb2-4dc7-8cf6-1272cba3eda4,INGRESO,2024-12-16,4556.50,UYU,40.0200,4556.50,113.86,4556.50,113.86,Jurídica,MONTEVIDEO,Servicio profesional - December 2024,Farmacia Nueva,
fef1517f-103d-4fef-ad66-c90e8a0150d2,INGRESO,2024-12-16,3368.26,UYU,40.0200,3368.26,84.16,3368.26,84.16,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Importadora Sur,
06c07ea3-05ac-4ae3-a037-a7d98bf85df5,INGRESO,2024-12-17,1818.06,UYU,39.3500,1818.06,46.20,1818.06,46.20,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Juan Pérez,
81bc4b60-f4ff-4ea4-bbc0-a37a874d961a,RETIRO,2024-12-17,54105.00,UYU,39.3500,54105.00,1374.97,108210.07,2749.94,,MONTEVIDEO,Retiro socios - December 2024,,
8346329f-e769-4b82-990d-cdb6dc44c54a,INGRESO,2024-12-17,3349.19,USD,39.3500,131790.63,3349.19,131790.63,3349.19,Recuperación,MERCEDES,Servicio profesional - December 2024,Carlos Rodríguez,
978a2b15-5d39-47fd-9bef-18c5b582da3f,INGRESO,2024-12-17,1137.63,UYU,39.3500,1137.63,28.91,1137.63,28.91,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,Servicios Profesionales,
e479f198-add4-45ae-b84d-73bf39c39d14,INGRESO,2024-12-17,784.80,USD,39.3500,30881.88,784.80,30881.88,784.80,Jurídica,MERCEDES,Servicio profesional - December 2024,Cooperativa Local,
551a7b2f-cec1-47fb-aa73-f86857438597,GASTO,2024-12-18,933.12,UYU,39.7100,933.12,23.50,933.12,23.50,Jurídica,MONTEVIDEO,Pago servicios - December 2024,,Intendencia de Montevideo
78515277-0651-4ac6-b8e1-20782af8efc0,RETIRO,2024-12-18,43808.00,UYU,39.7100,43808.00,1845.00,117072.95,2948.20,,MERCEDES,Retiro socios - December 2024,,
f4d2cbbd-c054-4ee3-9373-6ec6e9693485,DISTRIBUCION,2024-12-18,2151.62,UYU,39.7100,2151.62,34.19,3509.30,88.37,,MONTEVIDEO,Distribución de utilidades,,
06f787da-3248-445e-832d-320e3a5a6856,INGRESO,2024-12-19,4122.09,USD,39.6200,163317.21,4122.09,163317.21,4122.09,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Farmacia Nueva,
30cd82e4-ac0e-4172-adb3-7ab3373b1be5,INGRESO,2024-12-19,2194.85,USD,39.6200,86959.96,2194.85,86959.96,2194.85,Jurídica,MONTEVIDEO,Servicio profesional - December 2024,María García,
79f4c5af-a588-45f6-b72c-1c361e1c7168,DISTRIBUCION,2024-12-19,3792.94,UYU,39.6200,3792.94,21.59,4648.34,117.32,,MONTEVIDEO,Distribución de utilidades,,
ea324aaf-80c0-4750-8d4d-35891d91f21c,GASTO,2024-12-19,411.31,UYU,39.6200,411.31,10.38,411.31,10.38,Contable,MONTEVIDEO,Pago servicios - December 2024,,Agua Mineral
f8eb40ad-2704-4cb2-9cea-20ecd1b4e94e,RETIRO,2024-12-19,1847.00,USD,39.6200,73178.14,1847.00,146356.28,3694.00,,MONTEVIDEO,Retiro socios - December 2024,,
760f0e6d-59ad-4b8f-9a55-78e09256c207,GASTO,2024-12-20,414.07,UYU,39.7100,414.07,10.43,414.07,10.43,Otros Gastos,MERCEDES,Pago servicios - December 2024,,Soporte Técnico 24/7
9f8c1e13-69c8-40dc-b9d5-ed683ebed96a,DISTRIBUCION,2024-12-20,4123.86,UYU,39.7100,4123.86,67.84,6817.79,171.69,,MONTEVIDEO,Distribución de utilidades,,
aff9077f-6d62-4b03-ba4d-ec4d643dc942,RETIRO,2024-12-20,68579.00,UYU,39.7100,68579.00,1727.00,137158.17,3454.00,,MONTEVIDEO,Retiro socios - December 2024,,
c28af9db-8860-4c85-84ae-f0b3aee8168b,INGRESO,2024-12-20,4406.74,UYU,39.7100,4406.74,110.97,4406.74,110.97,Notarial,MERCEDES,Servicio profesional - December 2024,Inmobiliaria del Este,
da40b2b1-3581-4850-9f68-0d76c8bc1903,INGRESO,2024-12-20,2434.91,UYU,39.7100,2434.91,61.32,2434.91,61.32,Notarial,MERCEDES,Servicio profesional - December 2024,Consultora Internacional,
77e07241-3814-444b-9ff7-4e1f297ad3ce,INGRESO,2024-12-21,756.27,USD,39.7400,30054.17,756.27,30054.17,756.27,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,Ferretería Industrial,
78c4535d-6879-4c03-b877-67f47b48ca9d,GASTO,2024-12-21,688.79,UYU,39.7400,688.79,17.33,688.79,17.33,Notarial,MONTEVIDEO,Pago servicios - December 2024,,Escribano Rodríguez
8f9a3a51-68ed-4955-9d93-a16c7abe96d1,RETIRO,2024-12-21,148979.00,UYU,39.7400,148979.00,3748.84,297957.90,7497.68,,MERCEDES,Retiro socios - December 2024,,
a30d464f-9287-4445-8fb4-aebe30ba2b79,RETIRO,2024-12-21,612.00,USD,39.7400,24320.88,612.00,48641.76,1224.00,,MONTEVIDEO,Retiro socios - December 2024,,
ea4c6055-5a88-48b1-8a40-23c3298c7b55,INGRESO,2024-12-21,1882.45,UYU,39.7400,1882.45,47.37,1882.45,47.37,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Estudio Contable Sur,
2f7ab42c-772f-4bf2-8d84-76ae41c6461d,GASTO,2024-12-22,1286.52,UYU,40.1800,1286.52,32.02,1286.52,32.02,Otros Gastos,MERCEDES,Pago servicios - December 2024,,Seguridad Total
75587020-a740-4317-a6da-9a6c467b8b37,INGRESO,2024-12-22,1614.03,UYU,40.1800,1614.03,40.17,1614.03,40.17,Contable,MONTEVIDEO,Servicio profesional - December 2024,Ferretería Industrial,
f692e2c4-a3e1-49b2-b699-81c8c48a9867,RETIRO,2024-12-22,107214.00,UYU,40.1800,107214.00,2668.34,214427.90,5336.68,,MERCEDES,Retiro socios - December 2024,,
738c5690-c2b4-4fda-ac8e-8f681fa6b708,INGRESO,2024-12-23,980.93,USD,40.2300,39462.81,980.93,39462.81,980.93,Recuperación,MERCEDES,Servicio profesional - December 2024,Distribuidora Central,
a97613b2-5539-46eb-9410-28a45bedd5b2,DISTRIBUCION,2024-12-23,3256.18,UYU,40.2300,3256.18,67.15,5957.62,148.09,,MONTEVIDEO,Distribución de utilidades,,
d99099e6-bb24-4252-8d9a-bd81469aceac,RETIRO,2024-12-23,104126.00,UYU,40.2300,104126.00,2588.27,208252.10,5176.54,,MONTEVIDEO,Retiro socios - December 2024,,
dabbbafb-48d4-44a2-92bc-d53a919a8132,DISTRIBUCION,2024-12-23,1835.75,UYU,40.2300,1835.75,53.18,3975.18,98.81,,MERCEDES,Distribución de utilidades,,
e5a09c18-506f-447c-84f8-af09ef6e15c5,INGRESO,2024-12-23,3395.56,UYU,40.2300,3395.56,84.40,3395.56,84.40,Jurídica,MONTEVIDEO,Servicio profesional - December 2024,María García,
43b2716f-141d-488a-be52-a556a49dd54b,GASTO,2024-12-24,1197.24,USD,39.3200,47075.48,1197.24,47075.48,1197.24,Recuperación,MONTEVIDEO,Pago servicios - December 2024,,Gráfica Oriental
98ed5502-a8df-4b32-9bae-f07416aad4ad,INGRESO,2024-12-24,4785.25,UYU,39.3200,4785.25,121.70,4785.25,121.70,Recuperación,MONTEVIDEO,Servicio profesional - December 2024,María García,
cf906b39-fddb-4e15-bd09-d85beed258f2,INGRESO,2024-12-24,1510.64,USD,39.3200,59398.36,1510.64,59398.36,1510.64,Contable,MERCEDES,Servicio profesional - December 2024,Transporte Seguro SA,
4b03d259-f826-4613-971e-f6650ca61e15,RETIRO,2024-12-25,21226.00,UYU,40.2000,21226.00,528.01,42452.00,1056.02,,MERCEDES,Retiro socios - December 2024,,
64ea5028-3d0b-442b-adaf-a9d4f15f82b5,GASTO,2024-12-25,1518.22,UYU,40.2000,1518.22,37.77,1518.22,37.77,Contable,MONTEVIDEO,Pago servicios - December 2024,,Intendencia de Montevideo
1d61c3ad-96db-46d2-a3cc-790704d9c7d0,INGRESO,2024-12-26,2799.27,USD,39.5000,110571.17,2799.27,110571.17,2799.27,Notarial,MERCEDES,Servicio profesional - December 2024,Cooperativa Local,
2fdfa813-5a4a-48f9-9e7b-beb2be91416a,RETIRO,2024-12-26,68618.00,UYU,39.5000,68618.00,1737.16,137235.82,3474.32,,MERCEDES,Retiro socios - December 2024,,
45011b9c-807d-4bba-b413-f61ce735982b,INGRESO,2024-12-26,3924.22,UYU,39.5000,3924.22,99.35,3924.22,99.35,Notarial,MERCEDES,Servicio profesional - December 2024,Distribuidora Central,
60ece365-5173-4339-8e71-3e4fc84f9009,GASTO,2024-12-26,694.08,USD,39.5000,27416.16,694.08,27416.16,694.08,Notarial,MONTEVIDEO,Pago servicios - December 2024,,Soporte Técnico 24/7
f148912b-38b8-49c7-bcf0-44b4b3d2c3b5,GASTO,2024-12-26,262.20,UYU,39.5000,262.20,6.64,262.20,6.64,Otros Gastos,MERCEDES,Pago servicios - December 2024,,Limpieza Express
ca74b927-7da7-49b6-aa7b-1961d6ccc85f,GASTO,2024-12-27,792.52,UYU,39.3900,792.52,20.12,792.52,20.12,Recuperación,MERCEDES,Pago servicios - December 2024,,OSE
e2aff676-393e-429f-9173-695d2aeaf464,RETIRO,2024-12-27,114124.00,UYU,39.3900,114124.00,2897.28,228247.86,5794.56,,MERCEDES,Retiro socios - December 2024,,
fb68f77d-176a-407c-864b-cae358563cb5,INGRESO,2024-12-27,3003.52,UYU,39.3900,3003.52,76.25,3003.52,76.25,Contable,MERCEDES,Servicio profesional - December 2024,Remax Uruguay,
1ae8e8e5-e145-4548-a1ed-c75a26ec31e0,GASTO,2024-12-28,975.25,UYU,39.5300,975.25,24.67,975.25,24.67,Otros Gastos,MERCEDES,Pago servicios - December 2024,,Contador Pérez
46e668f2-e5ee-49dd-816f-d90b660a9211,INGRESO,2024-12-28,2191.78,UYU,39.5300,2191.78,55.45,2191.78,55.45,Recuperación,MERCEDES,Servicio profesional - December 2024,Century 21,
c2df4747-5018-4f49-bcad-76a839557ac5,INGRESO,2024-12-28,3567.24,USD,39.5300,141013.00,3567.24,141013.00,3567.24,Contable,MERCEDES,Servicio profesional - December 2024,Estudio Jurídico González,
d282fcee-ab53-4f2a-810b-643a1dbf5247,INGRESO,2024-12-28,2778.10,USD,39.5300,109818.29,2778.10,109818.29,2778.10,Notarial,MERCEDES,Servicio profesional - December 2024,Estudio Jurídico González,
66ab24db-911a-423d-8ed3-b4d0c4e175ec,GASTO,2024-12-29,697.12,UYU,39.5600,697.12,17.62,697.12,17.62,Otros Gastos,MONTEVIDEO,Pago servicios - December 2024,,Imprenta Nacional
bd301d3c-2914-47f3-868d-960a2c2e05f2,RETIRO,2024-12-29,129383.00,UYU,39.5600,129383.00,2855.00,242326.80,6125.55,,MERCEDES,Retiro socios - December 2024,,
dbe1aea7-80b9-4828-b3ff-e293a9e32b92,INGRESO,2024-12-29,2330.63,USD,39.5600,92199.72,2330.63,92199.72,2330.63,Jurídica,MERCEDES,Servicio profesional - December 2024,Carlos Rodríguez,
e79f525c-e106-4807-b934-757974275420,DISTRIBUCION,2024-12-29,3561.28,UYU,39.5600,3561.28,24.69,4538.02,114.71,,MERCEDES,Distribución de utilidades,,
ecae5123-0638-4547-971e-cc4f39a383ba,GASTO,2024-12-29,1720.44,UYU,39.5600,1720.44,43.49,1720.44,43.49,Notarial,MONTEVIDEO,Pago servicios - December 2024,,Imprenta Nacional
129d5bd7-9acb-4335-81d9-1dd480e43759,INGRESO,2024-12-30,2264.56,USD,40.2100,91057.96,2264.56,91057.96,2264.56,Recuperación,MERCEDES,Servicio profesional - December 2024,Constructora Silva SA,
2ea904b3-7117-4600-b1e2-1b4478fe978f,INGRESO,2024-12-30,4467.31,UYU,40.2100,4467.31,111.10,4467.31,111.10,Notarial,MONTEVIDEO,Servicio profesional - December 2024,Comercio Exterior SRL,
3036007c-3251-47ea-a72c-af8b863aaa1b,INGRESO,2024-12-30,2907.41,USD,40.2100,116906.96,2907.41,116906.96,2907.41,Recuperación,MERCEDES,Servicio profesional - December 2024,Cooperativa Local,
b20147a9-e011-456c-ae12-625906064fc0,INGRESO,2024-12-30,4101.96,UYU,40.2100,4101.96,102.01,4101.96,102.01,Recuperación,MERCEDES,Servicio profesional - December 2024,Transporte Seguro SA,
d3a191b6-d79c-465c-bb05-8aad83107f65,GASTO,2024-12-30,823.18,USD,40.2100,33100.07,823.18,33100.07,823.18,Notarial,MERCEDES,Pago servicios - December 2024,,Mantenimiento IT
398ecc68-79d7-4caa-9ca8-b5bef8f3baac,GASTO,2025-03-29,901.28,UYU,39.6800,901.28,22.71,901.28,22.71,Otros Gastos,MERCEDES,Pago servicios - March 2025,,Securitas
6bbca65d-55c4-4f90-a4d1-e4eb5264df69,INGRESO,2025-03-29,4368.14,UYU,39.6800,4368.14,110.08,4368.14,110.08,Jurídica,MONTEVIDEO,Servicio profesional - March 2025,Comercio López Hnos,
8b931e97-40c4-4d25-ad43-3485dc29c8a9,GASTO,2025-03-29,785.80,UYU,39.6800,785.80,19.80,785.80,19.80,Notarial,MERCEDES,Pago servicios - March 2025,,Cafetería Central
80d04f16-8783-4e4b-9b92-48b5c059fd8a,GASTO,2025-03-30,1953.02,USD,39.6400,77417.71,1953.02,77417.71,1953.02,Jurídica,MERCEDES,Pago servicios - March 2025,,Seguridad Total
c140352f-9fa2-4ae1-a75c-188627dd07a2,INGRESO,2025-03-30,2855.94,UYU,39.6400,2855.94,72.05,2855.94,72.05,Jurídica,MERCEDES,Servicio profesional - March 2025,Comercio López Hnos,
eb54332f-ec0d-4b3d-bd6b-5f2dae932313,INGRESO,2025-03-30,3066.02,UYU,39.6400,3066.02,77.35,3066.02,77.35,Recuperación,MERCEDES,Servicio profesional - March 2025,Ferretería Industrial,
46b49083-e2d0-4a59-9a04-f0e57f741c96,GASTO,2025-03-31,905.60,UYU,39.9200,905.60,22.69,905.60,22.69,Otros Gastos,MERCEDES,Pago servicios - March 2025,,Vigilancia Privada
7d448647-7e97-4698-94dd-3e7ee8ea6c46,RETIRO,2025-03-31,86072.00,UYU,39.9200,86072.00,2861.00,200283.12,5017.11,,MONTEVIDEO,Retiro socios - March 2025,,
9dde32b7-0b52-44af-a7ab-958c953e3dad,DISTRIBUCION,2025-03-31,2546.56,UYU,39.9200,2546.56,54.05,4704.24,117.84,,MERCEDES,Distribución de utilidades,,
176e46e4-d987-491f-a487-be3818120273,DISTRIBUCION,2025-04-01,2051.54,UYU,39.6200,2051.54,81.95,5298.40,133.73,,MONTEVIDEO,Distribución de utilidades,,
1b39c61b-e942-4c0a-b938-9d6236a5e574,GASTO,2025-04-01,478.29,USD,39.6200,18949.85,478.29,18949.85,478.29,Recuperación,MONTEVIDEO,Pago servicios - April 2025,,Securitas
71852507-4c1c-4905-8a05-2c8150d5afca,INGRESO,2025-04-01,330.37,USD,39.6200,13089.26,330.37,13089.26,330.37,Contable,MERCEDES,Servicio profesional - April 2025,Grupo Empresarial XYZ,
275aa2fb-401d-4fc4-b952-d3460f45a7da,GASTO,2025-04-02,1565.68,USD,40.1700,62893.37,1565.68,62893.37,1565.68,Jurídica,MONTEVIDEO,Pago servicios - April 2025,,Papelería Central
844c216b-5567-4653-9e6b-3883e3dd7420,GASTO,2025-04-02,1584.29,UYU,40.1700,1584.29,39.44,1584.29,39.44,Jurídica,MONTEVIDEO,Pago servicios - April 2025,,DGI
c6b0dcce-9cb2-4781-800f-1c11849dc4e4,GASTO,2025-04-02,1363.27,USD,40.1700,54762.56,1363.27,54762.56,1363.27,Notarial,MONTEVIDEO,Pago servicios - April 2025,,Remises VIP
ee7dad1f-b883-44ed-af42-cb9383e3f9b6,DISTRIBUCION,2025-04-02,4660.25,UYU,40.1700,4660.25,44.80,6459.87,160.81,,MERCEDES,Distribución de utilidades,,
3369ebf6-1d38-4442-b0e2-1c03bcb08087,GASTO,2025-04-03,1439.45,USD,40.2300,57909.07,1439.45,57909.07,1439.45,Jurídica,MONTEVIDEO,Pago servicios - April 2025,,Mantenimiento IT
7b758ec2-036c-4f9d-90d9-8c04a5064560,GASTO,2025-04-03,1926.96,UYU,40.2300,1926.96,47.90,1926.96,47.90,Otros Gastos,MERCEDES,Pago servicios - April 2025,,Soporte Técnico 24/7
a0da0791-625c-45ef-a113-0562a14ae2c5,INGRESO,2025-04-03,2806.46,USD,40.2300,112903.89,2806.46,112903.89,2806.46,Notarial,MONTEVIDEO,Servicio profesional - April 2025,Estudio Contable Sur,
cd4485f8-b993-49a6-b366-6c59d072f94d,INGRESO,2025-04-03,1241.62,UYU,40.2300,1241.62,30.86,1241.62,30.86,Recuperación,MERCEDES,Servicio profesional - April 2025,Empresa ABC,
382a86b7-178d-494c-b0f4-100d9d2a3b9d,DISTRIBUCION,2025-04-04,1124.01,UYU,39.8200,1124.01,20.68,1947.49,48.91,,MONTEVIDEO,Distribución de utilidades,,
69134180-54c9-4570-ae35-41137bc05a77,RETIRO,2025-04-04,39001.00,UYU,39.8200,39001.00,1586.00,102155.52,2565.43,,MONTEVIDEO,Retiro socios - April 2025,,
